,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
22,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,9.773416157275108,9.969222310724989,10.24271477273249,10.492856483420342,10.983932296133007,11.204842447634888,11.31439415031198,11.339445399283132,12.852681909568924,13.660221261302397,13.215653872286467,13.41393803519149,14.108800179415004,13.686761059587596,13.746090965739183,40.869082185348844,"New York, NY",New York,NY,40.6943,-73.9249
23,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,2.20444033154662,2.127534140271219,2.5433199208627513,2.323385286916339,2.598881423572689,2.8117342380668395,2.9981054944170937,3.136786615618679,3.0553275469265277,3.0781447258856343,2.9703849837122283,3.389203191936761,3.479083814481102,3.973532324760103,4.256502712660609,8.61153456270977,"Atlanta, GA",Atlanta,GA,33.7627,-84.4224
24,New Jersey Transit Corporation,Newark,5.6494753423071264,5.735961649691577,5.884290037447819,6.006420314241912,6.768207073280121,6.799618721389612,6.903740673220407,7.105764846025704,7.339710337016894,7.4828797645351885,7.381411825665246,8.134746895089801,7.859732963609565,8.159189674242969,8.467125736920233,18.859346968156224,"Newark, NJ",Newark,NJ,40.7245,-74.1725
25,New Orleans Regional Transit Authority (NORTA),New Orleans,0.0,,8.712584429242257,6.6351742247518475,6.631306197312061,6.434306538177131,5.990157971049086,3.9593210238441388,3.902125099574308,5.031680654873048,5.078918946390099,5.959769452583704,5.925520590989801,5.5821366212366765,7.631759760866979,15.629081435294044,"New Orleans, LA",New Orleans,LA,30.0687,-89.9288
26,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,6.843466425065768,6.550427225495474,6.523726222161997,6.971964931257073,7.667804097795998,7.984701792274353,8.243315075737858,8.452798792025249,9.022377365908724,9.116816221377002,9.729738984932515,9.995788218848503,10.521278047444751,11.132099033228108,12.727241373323508,42.447802170709025,"Chicago, IL",Chicago,IL,41.8373,-87.6862
27,Northern Indiana Commuter Transportation District (NICTD),Chesterton,8.240461431112658,7.907551421181753,8.563804987467975,9.214950076308853,10.102920846017565,10.58846701544123,10.576317630581284,10.819380779902827,10.951963250701567,12.276127903192599,12.298623877812691,13.721317721056597,14.022131509484518,15.057175804813662,15.817107001059506,52.98740564535013,"Chesterton, IN",Chesterton,IN,41.5997,-87.0548
28,Pace - Suburban Bus Division,Arlington Heights,4.334264170692712,5.261900944046394,4.439185141721272,4.560657023698447,5.431844830289996,5.4901868393475,5.42642956172754,5.468482909981805,5.516642574385082,6.123090789247369,6.06101540904548,7.035401473260755,7.247674734150706,7.561246286396492,8.28100459382117,14.258227116529946,"Arlington Heights, IL",Arlington Heights,IL,42.0955,-87.9825
29,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,6.4867054558660735,6.265271193324252,6.185660591653398,6.1244708092865965,6.787617508627639,6.591119188832025,6.892375236171587,6.767600875374097,6.248939780942543,6.22206402222934,6.510457190491533,6.072555517782438,7.469429784801993,6.8775572765686155,7.719244536982093,27.899139553443213,"San Carlos, CA",San Carlos,CA,37.4982,-122.268
30,Port Authority of Allegheny County,Pittsburgh,3.9396941752452377,4.247743095866994,4.376271460394626,4.95673708721703,5.118988391640093,5.631449246100486,5.84976298375873,5.693391853500027,5.623284257122113,5.664450363564339,5.892815370898701,6.251363015010584,6.353784478557344,6.44213010079831,6.758213919237545,14.420424388575805,"Pittsburgh, PA",Pittsburgh,PA,40.4396,-79.9762
31,Rhode Island Public Transit Authority (RIPTA),Providence,3.3870545281906206,3.288339269965627,3.4390500908501442,4.475892531895291,5.388641213328725,5.383203355734463,5.7153074425705945,5.485588362371666,5.018211496351928,5.154052676398628,5.566980708748979,5.846116839192233,6.290627684239955,6.577743168812096,7.052880534823871,13.437098223337793,"Providence, RI",Providence,RI,41.823,-71.4187
32,San Diego Metropolitan Transit System (MTS),San Diego,3.1514889475180765,2.8954110569140896,6.870336541697418,2.2396419204721347,2.457057056124783,2.5859726614631646,2.3889898036607677,2.5225347110010823,2.6340944535497512,2.4478500886919674,2.5233746310341534,2.801006028161574,3.1040174709805055,3.332688123323726,3.257197421173643,6.344866300539641,"San Diego, CA",San Diego,CA,32.8312,-117.1225
33,San Francisco Bay Area Rapid Transit District (BART),Oakland,4.06003601371593,3.966130173004859,4.154117386097741,4.085644700149309,4.38478149181646,4.276829458683977,3.9393355486417807,3.9628261901656576,4.212049255237362,4.036619044382227,4.2664118011548435,4.594491021692773,4.807865211151106,5.076001005453726,5.274860792088559,19.408276723794295,"Oakland, CA",Oakland,CA,37.7903,-122.2165
34,Santa Clara Valley Transportation Authority (VTA),San Jose,6.771807459677342,6.638555538932669,6.549137830794436,6.194046185288834,6.504023373733062,6.842869375381439,6.70088123519324,6.919903005400518,7.134569593684566,7.424749579781641,7.54555316145363,8.709765875077455,10.037594250264842,11.061191795266927,11.548150784892051,25.294705373723104,"San Jose, CA",San Jose,CA,37.3019,-121.8486
35,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,2.605425928834508,2.653795077711189,2.8559177887653857,2.9584900663875175,3.2298102829576547,3.2369011246210695,3.331244090951976,3.3358291207052484,3.250086137255802,3.4804195816426797,3.4709358442357163,3.67199778011011,3.881320397187528,4.057389364795375,4.256052797817292,9.513125266733354,"Philadelphia, PA",Philadelphia,PA,40.0077,-75.1339
36,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,7.852901794242807,7.275910233996419,7.888799946874527,3.7400607839320767,5.611357060988935,4.666261649111177,4.405046995386933,6.2374961695438,6.121471088916226,5.8223078047949635,5.8476188350392055,7.423135662478292,8.553894899024506,7.322834986600302,7.452784062389217,20.88397426473162,"Staten Island, NY",Staten Island,NY,40.5834,-74.1496
37,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,3.376131738355491,3.1615136603567473,3.772279045078017,3.913401848329832,4.8822338764161985,4.550787221092412,4.460817462186253,4.598742263331817,4.652529367791368,5.084673027387893,5.1045734806765894,5.92272095963021,6.4380279615739235,6.991232610973016,9.345532620546084,15.406596760755844,"Cleveland, OH",Cleveland,OH,41.4767,-81.6804
38,Tri-County Metropolitan Transportation District of Oregon,Portland,3.030078184639228,3.096826726016893,3.153522757682187,3.261876616363844,3.650503143612742,3.67491068153754,3.4299320230440657,3.4920383166097566,3.8633163100760823,3.8443621186729064,3.860405271593149,4.257026864316704,4.577649255474709,4.9460283945376755,5.352381762689328,10.389816015068229,"Portland, OR",Portland,OR,45.5372,-122.65
39,Utah Transit Authority (UTA),Salt Lake City,3.568232843893271,3.6217653312175524,4.292989998119384,4.457762167820145,4.818461516741627,4.520362786500028,4.509030287621402,4.771003241219465,4.938094417718516,5.078857777855374,5.014043102648232,5.90858554409641,5.717409084277287,6.812563293225958,6.977612916782278,13.577868844456884,"Salt Lake City, UT",Salt Lake City,UT,40.7777,-111.9306
40,VIA Metropolitan Transit (VIA),San Antonio,2.6850197425936497,2.7105321532249005,3.015170731656101,3.161969590316256,3.2836283811768614,3.438627209090336,3.463430178919905,3.522338465408913,3.8650781667417644,4.242557615060701,5.032922787807973,5.406401979309941,5.4338118587156945,5.311478677322443,5.061062256021421,8.02504369944727,"San Antonio, TX",San Antonio,TX,29.4658,-98.5253
41,"Valley Metro Rail, Inc. (VMR)",Phoenix,,,,,1.3815577977433,2.6127339781438237,2.3568577102637227,2.058798143399434,2.0182086788174542,2.191608648606508,2.1198579223577094,2.151443739508068,2.550081956869548,2.792441457808795,3.2149141110743034,5.95123081919327,"Phoenix, AZ",Phoenix,AZ,33.5722,-112.0891
42,Washington Metropolitan Area Transit Authority (WMATA),Washington,2.6211107152862305,2.8441926279616063,2.977054135900281,3.1067544354853407,3.3033948185076105,3.4737613499248394,3.526152653634116,3.6136894173058596,3.8025727627400037,3.994723630520613,4.380777183424258,4.756798958140021,4.931458685754971,5.294186893929951,5.534854710103572,15.770748955243375,"Washington, DC",Washington,DC,38.9047,-77.0163
43,Washington State Ferries (WSF),Olympia,7.148277614186485,7.919421989926575,8.846124924309548,10.287214295261498,9.696799310638738,9.282141158483814,10.058787258970547,10.438745262855447,10.196177808209859,10.229590370497071,9.893192516122799,10.023284892410823,9.854549716171475,10.728476478891993,11.341560002369736,19.343929642116922,"Olympia, WA",Olympia,WA,47.0417,-122.8959
