,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
20,Maryland Transit Administration (MTA),Baltimore,0.03992347404583156,0.054868101648139496,0.04429738368131119,0.03596386219355486,0.04371792206623263,0.05059117605906058,0.02003649237520998,0.016761689223710952,0.026767336685602754,0.0683656157885304,0.06986085123756906,0.07563519509779396,0.0,0.0,0.07837258390390844,0.17552865683029756,"Baltimore, MD",Baltimore,MD,39.3051,0.0
21,Massachusetts Bay Transportation Authority (MBTA),Boston,0.14735085102099468,0.17877446654683138,0.18511704602938633,0.16645185836278537,0.18758507661395807,0.17931453239756526,0.18517111814015116,0.22803514908945297,0.14982720723732781,0.13424663551995897,0.14136986024918455,0.2183416328387866,0.20410413392254126,0.6630136073841751,0.5455417895828352,1.37650600108424,"Boston, MA",Boston,MA,42.3188,0.0
22,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,0.4440675651572497,0.4777107905898905,0.43758189602144826,0.4378787989113069,0.5130641210454963,0.586901432027589,0.5901506970366628,0.6169554454035059,0.7407315040384134,0.7359209875206602,0.7224936955567226,0.6889907873424214,0.6273255145961582,0.56770908727735,0.6216666359462871,1.2499055193140256,"New York, NY",New York,NY,40.6943,0.0
23,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,0.17475926955524412,0.2256974523730308,0.2578544348588253,0.32503060950134816,0.4716241997102843,0.124692166194,0.24493511317099212,0.5944590285051791,0.0,0.13157267581575924,0.1337814396693438,0.4342216884059967,0.44285452494725236,0.513799804976492,0.9780690581673206,1.4177888334003201,"Atlanta, GA",Atlanta,GA,33.7627,0.0
24,New Jersey Transit Corporation,Newark,0.45826132162373534,0.5002946937944382,0.5856979520997485,0.5940592156587307,0.7707040737290246,0.3370414146344176,0.2958197036525992,0.36306210415593354,0.48251479075584336,0.5015465897654866,0.375525096650917,0.36166169742729953,0.4194264103547169,0.35448850462289855,0.4748578777135399,0.8819810189590557,"Newark, NJ",Newark,NJ,40.7245,0.0
25,New Orleans Regional Transit Authority (NORTA),New Orleans,0.0,,0.45668357327381787,0.22886390660811493,0.11477011633839823,0.1488111253901921,0.24633690644698594,0.15652639223063433,0.14426865568326588,0.11149438631078629,0.17278450938767662,0.10896286143254975,0.12247827386827466,0.18194034758075175,0.18183153129427812,0.24990316304355803,"New Orleans, LA",New Orleans,LA,30.0687,0.0
26,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,0.8562373591062218,0.4645689670555688,0.5450193768305774,1.2221955931303647,0.8552949567386292,1.0717854802954585,0.3495975989814397,0.19114553214804425,0.4290501929081394,0.4253199128005775,0.05283618516903713,0.1263989182621911,0.3962140301164937,0.09326633710290495,0.7316527094873342,4.677539596932191,"Chicago, IL",Chicago,IL,41.8373,0.0
27,Northern Indiana Commuter Transportation District (NICTD),Chesterton,0.16534886545702734,0.27788920076764634,0.3087562607132208,0.492769317621843,0.39783164949538913,0.31052217373194974,0.40353609388140654,0.4193483925456735,0.4463185549135192,0.551034589252625,0.5672071116694211,0.49628918289536766,0.5299565200029399,0.6676842547652386,0.9366037855368021,2.7142623127102286,"Chesterton, IN",Chesterton,IN,41.5997,0.0
28,Pace - Suburban Bus Division,Arlington Heights,0.16369225705429885,0.3143263997703305,0.06530152593642483,0.2996238773152091,0.0,0.0,0.0,0.0,0.0,0.21052308747228005,0.0,0.32972054372789417,0.7104814622170976,0.7213198116410513,0.03981928775172812,0.14849728385419456,"Arlington Heights, IL",Arlington Heights,IL,42.0955,0.0
29,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,4.461388557076787,3.4890155493750648,3.5127900118796664,3.378723382029209,3.7050330432069183,3.573292244576851,0.7439448350874482,0.8599696006064222,0.8480674972046063,0.9772130639562011,0.5683424882752944,0.5341861972015688,0.7944736956087717,0.6684524669985592,0.7296715010845874,1.7971939297932207,"San Carlos, CA",San Carlos,CA,37.4982,0.0
