,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
12,Denver Regional Transportation District (RTD),Denver,0.00025741022894968605,0.0004000778239548338,0.0,0.0,0.01819436125591236,0.0,0.0,0.03800890444480047,0.03924683356109071,0.027336064763854938,0.0,0.017447823631551826,0.05479748954459526,0.09512389063426381,0.020921108306029508,0.07895920078444718,"Denver, CO",Denver,CO,39.7621,-104.8759
13,Fort Worth Transportation Authority (FWTA),Fort Worth,0.0,0.0,0.0,0.05896846647346049,0.0,0.0,0.0,0.23521584660614198,0.0,0.0,0.0,0.27412955747247975,2.5251834047368367,4.665576183612335,0.10350831608785377,0.0,"Fort Worth, TX",Fort Worth,TX,32.7811,-97.3473
14,"Golden Gate Bridge, Highway and Transportation District (GGBHTD)",San Francisco,1.8823055718593693,1.8158112228546277,2.2004826406237914,2.2517939025613294,2.379216755215271,2.0306096150883124,2.483251340445525,2.3451117343856196,2.596328148784043,2.7501416970360597,3.3289990208299844,4.743019584640889,3.6995272437577307,3.6881933478481916,5.295603062271826,17.667839599916043,"San Francisco, CA",San Francisco,CA,37.7562,-122.443
15,Greater Dayton Regional Transit Authority (GDRTA),Dayton,0.09659518515155634,0.061705964235936106,0.11033288429480759,0.10523815076193659,0.18213670374306226,0.05540605338149927,0.006260092627061747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855231418083887,0.8778528868889122,"Dayton, OH",Dayton,OH,39.7797,-84.1998
16,Indianapolis and Marion County Public Transportation (IndyGo),Indianapolis,1.013896217531203,1.0527739010680053,1.1080382672929168,1.1410699756001488,1.3752372191898812,1.2740237761955095,1.1158178252234412,1.032181276036094,1.0016326320441635,0.9991879087288086,1.0737922552764487,1.1280451456294318,1.1799837136084044,1.2141420280173185,1.1511498518853558,1.8802008811103608,"Indianapolis, IN",Indianapolis,IN,39.7771,-86.1458
17,King County Department of Metro Transit (KCM),Seattle,0.02937917140414951,0.063193397669103,0.04632817700410957,0.0638354950326995,0.04765896230442623,0.056576858925795226,0.0680769177225963,0.08131053672514744,0.06842978264660218,0.0737524911856644,0.05185771900680463,0.0837964911674168,0.08985406207047861,0.2044031005051312,0.19979993722069872,0.400059292688783,"Seattle, WA",Seattle,WA,47.6211,-122.3244
18,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,0.10136432277629213,0.31547899761526393,0.5104673187523477,0.6081890197683321,0.7387044456760649,0.6044486229690642,0.610566743282549,0.4990860919874337,0.3573198081767506,0.882434032672834,0.674950111354349,0.5351606949014636,0.2794058647631498,0.8149496552700645,1.6117688502013057,4.1180249679434935,"Los Angeles, CA",Los Angeles,CA,34.1139,-118.4068
19,MTA New York City Transit (NYCT),Brooklyn,0.3151233321456091,0.3005938065662735,0.590292005225465,0.7978156236227121,0.9360742413568086,0.8811283164331036,0.8905222041368583,0.9733416053873494,0.9187174614329344,0.8675362824122741,0.6212170843251944,0.8282708341319858,0.9637714093222652,0.8815221002333498,1.081725048691834,2.1687953032327183,"Brooklyn, NY",Brooklyn,NY,40.6501,-73.9496
20,Maryland Transit Administration (MTA),Baltimore,3.4239078781210823,4.014415526318047,3.0950544752859837,3.6772229932811022,3.7445768982265215,3.7535576000440316,4.034959450910763,5.037023298926925,5.850663728629305,5.9098720312257225,7.244120952994656,6.514239294853884,7.619524873870412,8.891255540831187,8.22536141974997,22.113547512307402,"Baltimore, MD",Baltimore,MD,39.3051,-76.6144
21,Massachusetts Bay Transportation Authority (MBTA),Boston,1.6773773589019403,1.65953085119279,1.8110517905743146,1.7392951691645737,2.0377220779599763,2.2543593445852697,2.2372038233910585,2.3298852493321074,2.291525295897913,2.5996878725059234,3.045174940022316,3.2557268970021953,3.269292620132203,3.06671961477049,3.8468933406907695,7.066030308370635,"Boston, MA",Boston,MA,42.3188,-71.0846
