,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
22,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,5.986694608781802,6.018137978084115,6.052949352799593,6.127983551882332,6.395984296450467,6.6089776962378295,7.0205235353135045,7.055430848092578,7.3898483921010945,7.65521852230824,7.859665945503338,8.004418692298728,8.490136729183979,8.017479008061997,8.232910270958964,8.249493877045545,"New York, NY",New York,NY,40.6943,-73.9249
23,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,0.6693892696315821,0.6709295016697049,0.6954903686791374,0.6383725994175727,0.6985704858374494,0.7578394334961616,0.8287760739784513,0.9963160556579341,1.0595794583858267,1.0288978460034977,1.0669312762177658,1.0820223767490427,1.084599817328193,1.1508240165262587,1.1339498144393179,1.7525749601530354,"Atlanta, GA",Atlanta,GA,33.7627,-84.4224
24,New Jersey Transit Corporation,Newark,2.2697632991531673,2.45752209133264,2.490170070288032,2.70702101459599,2.769361550720435,2.903238362969769,3.3473953764339752,3.352087655049756,3.2572892452692033,3.3134391812945876,3.3818435476769504,3.6577996353918607,3.740088512029034,3.6644679841189056,3.662872947340689,6.031477430432968,"Newark, NJ",Newark,NJ,40.7245,-74.1725
25,New Orleans Regional Transit Authority (NORTA),New Orleans,0.0,,1.2400116056174366,0.9263772463202523,1.076908579046065,1.0266098449623735,0.9906114340062371,0.7081727580441529,0.8210489139480597,0.9638053811488736,1.0170969645654209,1.004276509573274,0.9990497409979816,1.0590598999739802,1.1374903327033208,0.961447884158365,"New Orleans, LA",New Orleans,LA,30.0687,-89.9288
26,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,2.8426750773857887,2.9658450223547304,2.9668140823143596,3.0812319338407916,3.2992384815269964,3.3433069278875007,3.341046978410361,4.018963592736285,4.204276671953531,4.190323849766955,4.645571114363556,4.730505862765389,5.032567273884238,5.406113621524186,5.954360017887727,6.1174048987178375,"Chicago, IL",Chicago,IL,41.8373,-87.6862
27,Northern Indiana Commuter Transportation District (NICTD),Chesterton,4.138169839923567,4.2599601063450585,4.412536782352572,4.557645716418125,4.560729232114815,4.7593474356292305,4.906230025526854,5.331499867233646,5.36220732002819,5.360485143933708,5.72208872667921,6.0951099860733775,6.417565386380511,6.7023107778755175,6.855038200415824,6.36019633203993,"Chesterton, IN",Chesterton,IN,41.5997,-87.0548
28,Pace - Suburban Bus Division,Arlington Heights,1.2535302161775344,1.2316542945908442,0.9823149735264232,0.7529140792629347,1.0189739517476126,0.9992979802497782,1.0277389300066249,1.00762469759983,1.0101471223205014,1.1369199561171546,1.1904019539096522,1.2201019036636136,1.164821892058523,1.259750973389174,1.2640042402884837,1.1236146365670312,"Arlington Heights, IL",Arlington Heights,IL,42.0955,-87.9825
29,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,2.1093600730132476,2.5722861792630574,2.6927177007974126,2.7521984178773313,3.1526664512078693,3.032772843430211,3.3450097075010574,3.737103029742538,3.768652317106014,3.7022883320899376,4.542491239987077,4.651669323546105,5.246924256675377,5.066573228907319,5.658301738685269,15.74074258713997,"San Carlos, CA",San Carlos,CA,37.4982,-122.268
30,Port Authority of Allegheny County,Pittsburgh,0.9938790810952463,1.0176895617715258,1.074061521198473,1.1657796712566117,1.3007855227657237,1.3706366259150315,1.4951834954854446,1.5006737990226753,1.5747895853795417,1.5442517879752302,1.600422363690596,1.6014479652748423,1.5850498240719395,1.5843828174496501,1.5709894651961382,2.6231355919495973,"Pittsburgh, PA",Pittsburgh,PA,40.4396,-79.9762
31,Rhode Island Public Transit Authority (RIPTA),Providence,0.868854858582851,0.85494953083465,0.8908751655672523,1.1271189359458487,1.3842187136077762,1.0333670339534116,1.0791799700641662,1.0893601621839524,1.0998508947903751,1.1446960678896039,1.1002656015033343,1.097698214812867,1.2238618426587828,1.2053046505531002,1.1476544205993529,1.7859662421191285,"Providence, RI",Providence,RI,41.823,-71.4187
32,San Diego Metropolitan Transit System (MTS),San Diego,0.8623162353969372,0.8796234405801158,2.546583662443418,0.8727468008607917,1.0495130436899391,1.0670324742693913,1.0067818812545315,1.0447471900618173,1.0537533260492171,1.0082924951234435,1.023330354555994,1.0934940470822565,1.0777531954332669,1.057276539339421,1.0655586417256877,1.7128989538723167,"San Diego, CA",San Diego,CA,32.8312,-117.1225
33,San Francisco Bay Area Rapid Transit District (BART),Oakland,2.3021811064613873,2.417792129742963,2.50862134300674,2.634436924908434,2.8751941219647645,3.0603623984124586,2.9974848368983027,2.9705983776708,3.2617115716736134,3.1427198249193378,3.408992655409836,3.59335205263427,3.7262711018431367,3.7445543784768485,3.7827010420093514,9.721069841671062,"Oakland, CA",Oakland,CA,37.7903,-122.2165
34,Santa Clara Valley Transportation Authority (VTA),San Jose,0.8835082869730485,0.8736926365828878,0.8639122960821494,0.8295044729063532,0.8804920601292106,0.9418186005258865,0.9455732937221629,0.9289281322197722,0.9302154820801245,0.9211371501347555,0.9324326380066152,0.9781618134123826,0.9340462368426803,0.9856293840507456,1.0517320143443363,1.8119397948312324,"San Jose, CA",San Jose,CA,37.3019,-121.8486
35,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,1.0065745367928576,1.0210159579770062,1.0863776457384988,1.20376487270271,1.278182588130164,1.2045362837371667,1.3199671216225255,1.293510232423793,1.2536904007655947,1.380261423981651,1.371640626233509,1.4128804612286687,1.3854044785367778,1.4895777941085897,1.4899996055324227,2.581440089930403,"Philadelphia, PA",Philadelphia,PA,40.0077,-75.1339
36,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,1.3192767986596827,1.3265654449712032,1.2969085817536536,0.7387334094086606,0.8033008097619758,0.8541348787036156,0.9618684969937107,1.0851513119099898,1.039775278936459,0.9169515649268098,0.9554999883721053,0.9701228883997808,1.0634160382497653,1.0641436340334487,1.0974204229803246,1.0527642273726658,"Staten Island, NY",Staten Island,NY,40.5834,-74.1496
37,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,0.6018895115372022,0.5921033680356227,0.7118322830550076,0.775583690816209,1.0715579948111789,1.0566467037179104,1.0804754361886109,1.039929673824348,1.040086746636934,1.0277115144833529,1.0114890114506885,1.0654138929729475,1.1807369409399138,1.298162211243667,1.4068362612316834,1.553410085098164,"Cleveland, OH",Cleveland,OH,41.4767,-81.6804
38,Tri-County Metropolitan Transportation District of Oregon,Portland,0.629172178562258,0.7240740337193988,0.7885030593498475,0.796153528663539,0.9311053281563263,0.9176549783454789,0.9392623856233727,0.9820095614583485,1.1682229145232483,1.164059786786462,1.2146752223956996,1.2558990080871675,1.2757912525852777,1.2510762545426093,1.1836130389513912,1.8929261380511038,"Portland, OR",Portland,OR,45.5372,-122.65
39,Utah Transit Authority (UTA),Salt Lake City,0.6012294932589369,0.6331969914919737,0.6581351356474808,0.8791847978927823,0.9001933130840953,0.9027729854147349,0.9570402921370149,1.1169915470237524,1.191475378341963,1.1135104961276197,1.1150790820790666,1.1120875541393096,1.1570641700613984,1.0893296231414058,1.088054821283453,1.3804097864732279,"Salt Lake City, UT",Salt Lake City,UT,40.7777,-111.9306
40,VIA Metropolitan Transit (VIA),San Antonio,0.37855104985892807,0.39921680720034475,0.4557807909665156,0.4690719720303458,0.5401071197829777,0.5363172058759695,0.5324277348497926,0.5409806382832454,0.6004681986996624,0.6220307665295316,0.6445399284549158,0.6421313067097593,0.6232989295868273,0.5959098408489326,0.5234881854576895,0.543365516338038,"San Antonio, TX",San Antonio,TX,29.4658,-98.5253
41,"Valley Metro Rail, Inc. (VMR)",Phoenix,,,,,0.2970569002112291,0.7336894049641367,0.7778880561826726,0.8467400104030706,0.8991661425783934,0.8767114644191653,0.8694068496919711,0.8256513178470594,0.8213916803220471,0.7731220965818772,0.7351495235092054,0.9746109323075445,"Phoenix, AZ",Phoenix,AZ,33.5722,-112.0891
42,Washington Metropolitan Area Transit Authority (WMATA),Washington,1.2096847603923468,1.2385370774569697,1.234893207649563,1.3256409470122088,1.4514211831397965,1.4460829554438712,1.6736171253729402,1.7063622928657742,1.8188999063651974,1.8159803595271602,1.9903319959881043,2.016697954891933,1.8660170617929015,1.9042047089761194,1.8262613976664424,3.831784338894823,"Washington, DC",Washington,DC,38.9047,-77.0163
43,Washington State Ferries (WSF),Olympia,2.454391659976204,1.3629426601370223,1.4527383099831732,1.5758100481620911,1.5473827534079228,1.6214759219868866,1.5914627451995795,1.6349375037374643,1.668371818220244,1.6499255441448588,1.655891243894151,1.6832029720617334,1.7022017329132024,3.0667041332145604,3.1996834769305553,4.450144684260999,"Olympia, WA",Olympia,WA,47.0417,-122.8959
